ExperimentID;Network;Section;Element;@timestamp;p
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:40.260";93.465
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:40.410";98.6321
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:40.560";102.379
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:40.710";103.861
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:40.860";102.596
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:41.010";98.923
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:41.160";94.0042
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:41.310";89.2361
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:41.460";85.3996
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:41.610";82.1337
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:41.760";78.1321
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:41.910";71.9164
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:42.060";62.6323
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:42.210";50.3901
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:42.360";36.0996
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:42.510";21.0624
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:42.660";6.56859
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:42.810";-6.42691
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:42.960";-17.5152
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:43.110";-26.834
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:43.260";-34.8049
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:43.410";-41.759
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:43.560";-47.7314
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:43.710";-52.553
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:43.860";-56.0701
